iteration,disease,resident,E.A,E.P,e.A,e.P,s,b.A,b.P,Y.A,y.1,Y.P,g.A,g.P,l.A,l.P,L.A,L.P,beta.A,beta.P,ann_invades,per_invades,per_viable,outcome,litter_producer,litter_tolerator,iterationF,ann_rel_abund,per_rel_abund,eq_litter,Resident
84,without disease,M. vimineum,0.0270627216213596,0.09263207249401137,0.2199291078316982,0.21969822322653357,0.9884342599849505,22.648595039389466,4.549282774800666,45.46362230592864,1.0013903888190332,0.18893823533100726,0.7659644625633777,0.0841172216146245,459.2323860918731,18.51713855824233,17718.80009181307,465.7499369122879,4.0220805551278397e-4,7.741661617791034e-5,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,84,0.9999999795620896,2.0437910328911137e-8,17718.80009181308,Resident: M. vimineum
85,without disease,M. vimineum,0.04832448133204563,0.037032945114635486,0.21998882841976916,0.21999691336028893,0.9683453906023493,16.75784341438392,4.046499980028668,23.81283233337995,0.001111581975872126,90.76049752654775,0.7731174419406479,0.2884486769687009,71.65716286344457,3224.467832782163,3481.4843852094327,7065.9322399214025,0.0010203483181187045,0.0014190995678557386,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: E. virginicus,85,0,1,3481.4843852094323,Resident: M. vimineum
86,without disease,M. vimineum,0.017494871123822912,0.1310232633452097,0.2197692962818143,0.21999973293720268,0.9325756177253061,15.588586914270914,7.4449432748281925,63.66126854199209,0.03977846357464362,27.762092806400613,0.80441700517805,0.064867312680784,203.00706502750197,108.2177767373676,3330.7826761685924,2917.7811748526246,0.0034712343189023465,2.0388273959321692e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,86,0,1,3330.782676168593,Resident: M. vimineum
87,without disease,M. vimineum,0.027353651824491225,0.04912148433391821,0.21998801014432998,0.21774080854686692,0.9833734231503539,14.611445336028256,2.3395640359349255,43.87460377881452,1.2726485681063722,84.22753194552419,0.7804082241815168,0.13165255092196235,332.8847511875146,6625.2973655175165,8317.792917004064,13901.761858487318,8.466625146927761e-4,4.1269362375536485e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,87,0,1,8317.792917004062,Resident: M. vimineum
88,without disease,M. vimineum,0.0073146131088000985,0.208324475007147,0.219948672410996,0.2199401217431611,0.9759919450297938,14.68364117999243,2.9235756744024357,137.9996841736474,0.5699895567038988,39.82743109841718,0.7680961664535554,0.028308075045208297,165.26758067263455,75.29551617878845,930.4636105458643,1217.6251355481618,0.031242233737090414,5.9924401671213466e-5,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,88,0,1,930.4636105458643,Resident: M. vimineum
89,without disease,M. vimineum,0.051470305246764936,0.19629442090162727,0.21993269071145952,0.21999648254997328,0.99,12.985337524320686,4.02366843098897,23.661163761645792,0.056593162895424064,1.5696698281139037,0.7676274679345151,0.0626622406337648,178.22840766314815,97.81710886516588,7450.476652461753,2280.847203112651,4.393009517202874e-4,1.620668193931436e-5,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,89,0.0023864505343727284,0.9976135494656273,7450.476652461752,Resident: M. vimineum
90,without disease,M. vimineum,0.12120027593690709,0.022397394737879713,0.21876468907252944,0.21933281536729476,0.8430286168194137,15.892603656518371,2.651023247245235,9.91491002420731,0.25249566670762685,1.1128087532896405,0.7674902966234124,0.06639352377273608,52.16366234416767,3.404737522027644,6249.160527573931,33.208423457013964,1.2881491374599498e-4,0.0014070341875716925,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,90,1,6.604513862544114e-70,6249.160527573929,Resident: M. vimineum
91,without disease,M. vimineum,0.0360795576947357,0.12795453872834892,0.21999741548014387,0.21963208249847288,0.9263675012519945,14.055572437213826,4.855719996264539,32.25420484078683,0.04408897624140512,4.275962901265256,0.8132765911209004,0.08958544468655301,304.8904295047735,61.67409524696011,9707.07344962261,1541.9461655786672,5.251391286118712e-4,7.381063775467988e-5,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,91,0.9999999999854777,1.452229458354993e-11,9707.073449622612,Resident: M. vimineum
92,without disease,M. vimineum,0.10110736377210963,0.03813235906893439,0.21374716100629237,0.219990324596662,0.9618972246682208,13.143769862282294,5.960011810763811,12.390026822170466,0.0013116447480197842,902.4856413799606,0.7465724179117661,0.04603801036080376,99.27935874934327,12168.414126379896,8514.114603829563,26901.702156491727,1.308487509707017e-4,5.601433220323867e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: E. virginicus,92,0,1,8514.114603829563,Resident: M. vimineum
93,without disease,M. vimineum,0.05047866675352812,0.05522768993247334,0.2189097422894557,0.21999376280385716,0.9675668106321096,16.55217176225492,4.2959977654185275,24.277296612091504,0.023856481347513517,3.0511259291860253,0.7703939613897809,0.15368716616351447,257.32259828692884,201.70211667795013,13608.806852181368,3074.504322889185,2.451852250455555e-4,2.192253956038288e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,93,0.9999798641654166,2.0135834583410552e-5,13608.80685218137,Resident: M. vimineum
94,without disease,M. vimineum,0.035790593087739034,0.047936043729493186,0.21982884468820482,0.21995985046258298,0.9490498832874009,13.81575812831414,3.4618140622564284,32.710558634339755,1.200123503915669,0.20001845846021712,0.8097653307472289,0.024461040064487835,333.2735688939286,1.3101840340056108,10370.679490131937,6.3000206689821425,4.958290764750128e-4,3.460343032958803e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,94,1,3.7243515834403096e-25,10370.679490131937,Resident: M. vimineum
95,without disease,M. vimineum,0.04035710210357879,0.1970232602522389,0.2197779265200227,0.21934677879507442,0.8213973819857977,14.74300095519419,4.348545250212242,30.5581658681982,0.25214342359047465,1.6520851069254656,0.7544494318839957,0.1278422372767091,210.77911366059914,11.356180837254227,7834.424078934266,246.37945718254196,5.67473777582157e-4,1.4462323433294844e-5,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,95,1,2.7704732963715596e-57,7834.4240789342675,Resident: M. vimineum
96,without disease,M. vimineum,0.029283346108688713,0.0021180220888629133,0.21937224433382743,0.21999528497262497,0.9769535768936475,13.657227804681044,4.374877400460955,40.5027261657726,0.002176424218590839,70.10119462181207,0.7984530715258368,0.0691116952093635,418.08681811134574,2772.216216386787,10549.737169388642,2673.164601454684,6.153106228633582e-4,0.009750789605851724,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,96,0.9999997623400443,2.3765995572739504e-7,10549.737169388642,Resident: M. vimineum
97,without disease,M. vimineum,0.05974121861509436,0.1788054350926053,0.21858990890425797,0.21946175060542208,0.99,13.58455475028445,2.7182557182948224,20.255086789053728,4.384343198370963e-9,298086.0696392196,0.7673666189691246,0.114500938408431,126.29968473648034,28118121.707331374,6417.266309132245,3605549.591591445,4.143425159603736e-4,3.543212830290659e-5,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,97,0,1,6417.266309132246,Resident: M. vimineum
98,without disease,M. vimineum,0.04376094088018342,0.20051217284941666,0.21998338826360303,0.21992325493570544,0.983862244246437,14.238297032253802,3.689803193914902,28.52483085666849,0.009916023835152953,1.0895111661378694,0.7619864615297376,0.15582950303599363,497.9909610339452,242.650060502063,19678.680283043264,5258.16336504629,2.0463438359580058e-4,4.91941015223316e-6,1,1,1,coexistence,Producer: M. vimineum,Tolerant: M. vimineum,98,0.07613729569480228,0.9238627043051977,19678.680283043264,Resident: M. vimineum
99,without disease,M. vimineum,0.03009121529408242,0.1050481220436524,0.21964146024356673,0.21999998295442155,0.9500229281326058,14.553009379157446,3.2278856714655864,38.110637260593045,0.003280925287654265,50.90833387162098,0.8136600057605462,0.15667427561718722,236.95730057504207,1239.8645838845769,6453.360605023351,9226.999480389979,9.761098346587751e-4,1.69567173039146e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,99,0,1,6453.360605023352,Resident: M. vimineum
100,without disease,M. vimineum,0.052365500204676126,0.2149476563798693,0.21992006261501293,0.2199951311000608,0.9448248334751382,14.825897447392341,3.6795436390533376,24.434288161292244,5.9348848199993066e-5,310.01457564584615,0.7302847348357682,0.12455428433342924,212.933322083146,8383.038710078676,10385.315845353574,138671.23785482676,3.080997120519909e-4,2.2611101998260453e-6,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,100,0,1,10385.315845353573,Resident: M. vimineum
101,without disease,M. vimineum,0.09774256103513554,0.1612727717821935,0.2196094584323204,0.21995409711558941,0.9504774232494131,16.175439621414245,3.868497214733102,12.005950074078184,0.041375569989543684,1.873324792137818,0.8118013098197255,0.02831899999369275,150.50164307761116,16.95687635129969,15042.621927334094,362.46625182578646,8.288548825113793e-5,2.418885568269244e-5,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,101,1,6.37965195329588e-20,15042.62192733409,Resident: M. vimineum
102,without disease,M. vimineum,0.007453847933698026,0.190985614486012,0.21997300753194804,0.21996743857892787,0.9530239522803892,14.768133945181111,3.962699570551827,148.28509965739354,0.017518017198828,59.94893078897838,0.724891757048512,0.12659381544558726,204.38803893056613,308.2044405083054,1233.3735911467022,4604.38130309716,0.023116544538976082,1.2303549325021207e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,102,0,1,1233.3735911467022,Resident: M. vimineum
103,without disease,M. vimineum,0.12544081168481613,0.1468074103381423,0.21510734277071597,0.2191894996131288,0.9548314646612266,11.674115367139446,5.033551973672933,9.48378258886065,0.12511943396884584,5.472899247556534,0.7985602909452376,0.09960988618313517,111.50521304132639,184.9193220073524,10534.11131664534,4533.185244191527,6.78568366339462e-5,4.680424386286414e-5,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,103,7.504476865353342e-187,1,10534.111316645338,Resident: M. vimineum
104,without disease,M. vimineum,0.0872150995493404,0.028327836627935636,0.21734922958874434,0.21997878839314353,0.99,13.14313992909598,4.000831357319828,14.421953230947679,0.003895758061411261,41.7110926259216,0.7437061032639104,0.051713354746037866,119.83266565653172,2462.148203139917,8721.813449661282,8148.398855781908,1.7107743845554414e-4,7.756946175282081e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: E. virginicus,104,0,1,8721.813449661282,Resident: M. vimineum
105,without disease,M. vimineum,0.022005536679056113,0.19677258379881463,0.21713375203558752,0.21866249329169804,0.908748887934377,14.526533238933702,4.118865689184198,52.99584576389509,0.28139916981623603,0.9705755864369223,0.8147279900859566,0.030187978389654476,571.774440853525,4.487455327019047,11658.888315885988,82.92565653326892,7.605555952024272e-4,9.541622613222657e-6,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,105,1,1.6665418720110895e-39,11658.888315885986,Resident: M. vimineum
106,without disease,M. vimineum,0.12982423906030527,0.008530344500977756,0.21872312965138885,0.21997551926805883,0.8641349035006908,10.051681344091548,3.1324989613846292,9.717983952309716,0,1.0749854410403155,0.7601570561515864,0.022714884641293558,434.5767874622234,10.77747482485001,36400.32820316216,154.32910603688083,1.8812012386534664e-5,6.809667529689805e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,106,1,4.804069306656175e-62,36400.32820316216,Resident: M. vimineum
107,without disease,M. vimineum,0.08578920301466572,0.05266559758094185,0.2153009607300238,0.2199220375574331,0.9664636241604703,13.548717592685708,3.7089998614381194,14.59448613652282,0.0015166357420972553,30.528468423740843,0.7553162205836566,0.0763146491485548,181.2593075547719,1178.4747737847463,13600.535263861577,8644.57522943206,1.1099938269372258e-4,2.335069608718872e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: E. virginicus,107,0,1,13600.535263861579,Resident: M. vimineum
108,without disease,M. vimineum,0.07288563463010031,0.11952952676308187,0.21973628427343994,0.2199658056753346,0.99,14.195540865895184,5.607411669563536,16.915172650244273,0.04672107719079656,22.71183973785865,0.7666104352427695,0.020799365680118635,192.72947656997758,713.4776796475608,12589.803306260948,12984.073078443322,1.600350048767804e-4,6.67415777348929e-5,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,108,0,1,12589.80330626095,Resident: M. vimineum
109,without disease,M. vimineum,0.014745348179725606,0.11782102804240326,0.21989215150083857,0.21975191763338284,0.99,16.291318741270967,3.9777845770964704,80.88612061364563,0.010070728523566629,14.494841923395343,0.7581889980019206,0.05722979762187553,305.5451500662899,417.783363667261,4474.779681181875,5072.03963780346,0.003109124153798805,1.9333538574632309e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,109,0,1,4474.779681181874,Resident: M. vimineum
110,without disease,M. vimineum,0.08981912420082219,0.04948691105294886,0.21477579572477262,0.2196380044911791,0.786495432334971,12.903036232440272,5.111964406662115,13.907151035756764,0.020844290450981483,9.887548041507833,0.7629302905329703,0.1291157079640276,268.172701985248,156.53548145951854,20212.781012886753,2868.7185172869263,6.882790672123422e-5,1.7010548881711963e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,110,1,4.5245040411538346e-61,20212.781012886757,Resident: M. vimineum
111,without disease,M. vimineum,0.06226028724296806,0.016354034804490044,0.21840470123702072,0.21983848707068745,0.9872548415273613,14.105324588882343,3.0536340713234296,19.286622247827093,0.0657938734578803,2.065967122605691,0.7491723544488905,0.07899124601528758,67.46971759822172,60.76495503447477,3624.755744996452,433.6043912011694,6.918892536872255e-4,0.003432634530500963,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,111,0.9999995122114871,4.87788512959198e-7,3624.7557449964506,Resident: M. vimineum
112,without disease,M. vimineum,0.09902958603410505,0.009458760893272777,0.21884596226825526,0.21999963744989134,0.9844157984583186,17.214033631890757,4.210839433927084,12.48832515289036,0.08271119551485022,1.726515123865672,0.7701941432303054,0.218811899899095,217.10482085485413,553.3928312958826,23591.803510047263,3358.0629006535337,5.128496629962496e-5,9.434981157049595e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,112,0.9999999818057023,1.819429775674792e-8,23591.803510047263,Resident: M. vimineum
113,without disease,M. vimineum,0.01504022920129261,0.16387676114800354,0.21627977915421145,0.21990838381775388,0.8890208908591654,16.616938602560857,4.72665387421158,85.01691832740987,0.25089224806978555,24.174534430904842,0.7179991608692287,0.13792048781782268,453.3333359039023,233.37358574513075,7148.809936029544,5048.02161274275,0.0018716521267474861,4.7827984195208704e-5,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,113,0,1,7148.809936029544,Resident: M. vimineum
114,without disease,M. vimineum,0.014292837582976949,0.16388854125926858,0.21923727677372548,0.2198229947042146,0.8204970724107989,18.2215964138341,4.705381956930157,82.37634854029722,0.01893162609693737,7.6642988202410205,0.771528901927107,0.07689161993448093,328.4937303832201,17.28471142336479,5242.9466978569735,409.05738479528645,0.0027349049536495446,6.509615942587243e-5,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,114,1,7.268808215245244e-30,5242.9466978569735,Resident: M. vimineum
115,without disease,M. vimineum,0.054220983423117895,0.022704678286686337,0.21949755930944523,0.2199035865003525,0.9395419002899976,15.079700225439609,4.4465952489326215,21.468053535406348,0.14807079450387958,5.866317941942332,0.7989682040845028,0.05818317686825747,126.86600441539956,42.95915409029473,6447.890443677624,597.1000968850647,4.7274426259241026e-4,0.0013470121214247865,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,115,1,2.8449295974589737e-24,6447.890443677625,Resident: M. vimineum
