d_in,iter,A0,S0,P0,L0,simtime,mv_ndis,ev_ndis,mv_ydis,ev_ydis
0.9000000000000001,40,0,0,0,0,2,5155.62911270946,1591.2930475598594,9584.325905040463,461.6517144180351
0.9000000000000001,41,0,0,0,0,2,872.589674347636,13741.744425557694,16842.010790231383,1224.185762349542
0.9000000000000001,42,0,0,0,0,2,48750.98271255654,1526.3058298104493,10463.766967509833,2876.5186541644052
0.9000000000000001,43,0,0,0,0,2,21019.878659667847,3463.245746797773,11139.051471241331,1321.2580499377782
0.9000000000000001,44,0,0,0,0,2,7292.166718877704,13475.5252173958,12150.216244198456,2426.1357747126176
0.9000000000000001,45,0,0,0,0,2,11870.60965006886,3140.966071031585,14318.158683760737,2814.09281577629
0.9000000000000001,46,0,0,0,0,2,4307.457443133895,915.6153703001347,14687.786189180413,1297.755228523091
0.9000000000000001,47,0,0,0,0,2,14067.890019928951,2974.210442199322,9386.413401997443,1254.9463133866536
0.9000000000000001,48,0,0,0,0,2,15867.771123405248,7880.636028503141,20092.752780018778,1014.8245117266742
0.9000000000000001,49,0,0,0,0,2,21279.19348872177,2693.9309444468217,11096.97855680349,708.9808776024793
0.9000000000000001,50,0,0,0,0,2,13949.225703988452,4351.591414583023,11843.222172360835,3802.9168202575697
0.9000000000000001,51,0,0,0,0,2,42677.33681701821,8634.095135875976,13502.320120165923,3969.8295377325803
0.9000000000000001,52,0,0,0,0,2,22220.794062122313,6444.749525797655,16735.13738288494,2938.544172249323
0.9000000000000001,53,0,0,0,0,2,27808.896852509803,3216.087157377812,19071.4792947138,1133.1611307392473
0.9000000000000001,54,0,0,0,0,2,22850.09765080466,12509.442065798363,14149.018905763736,4059.85433234862
0.9000000000000001,55,0,0,0,0,2,2288.9508877991707,13461.643171418471,10800.15465292922,3823.529972649039
0.9000000000000001,56,0,0,0,0,2,13299.337194701917,19072.712380119967,10499.61247092022,15700.145215764776
0.9000000000000001,57,0,0,0,0,2,18348.563263288856,1922.6651138740963,23830.980530365938,595.1393461777234
0.9000000000000001,58,0,0,0,0,2,86112.79511914677,3041.314404751486,11405.297304369302,182.42864076470755
0.9000000000000001,59,0,0,0,0,2,10601.893112440952,4055.6028217763005,15275.989954970935,1940.075385509589
0.9000000000000001,60,0,0,0,0,2,4076.418564344725,3448.246697222321,9227.621238479229,1202.6028965897153
0.9000000000000001,61,0,0,0,0,2,10021.482061485325,41813.8217831031,11067.69301209413,6409.0654650613105
0.9000000000000001,62,0,0,0,0,2,6493.176601289279,5944.027960097001,17743.145135992705,1377.2407043757798
0.9000000000000001,63,0,0,0,0,2,27557.029206817857,3747.769073772233,14635.514794861667,7302.902230112152
0.9000000000000001,64,0,0,0,0,2,14374.378842580569,5450.3652965954825,11529.82297160809,2363.1305691833177
0.9000000000000001,65,0,0,0,0,2,39039.43337778779,9711.496718882583,10523.370045837262,2937.4507552625437
0.9000000000000001,66,0,0,0,0,2,30432.560701491428,35505.950303233076,11477.3247607445,2840.4457548232745
0.9000000000000001,67,0,0,0,0,2,9913.050211361624,2594.9031413626744,13023.046137306601,2580.4730932689686
0.9000000000000001,68,0,0,0,0,2,36035.37318433043,19738.855990629934,17095.83294149865,4360.004274461218
0.9000000000000001,69,0,0,0,0,2,4227.042850329342,2731.630254405194,10637.606054825528,560.7226525049646
0.9000000000000001,70,0,0,0,0,2,84095.1805220799,1057.0181925712434,17913.911586052738,1088.9918572540985
0.9000000000000001,71,0,0,0,0,2,72400.98093401271,2034.1164783907952,14140.754218111211,1467.4205250312136
0.9000000000000001,72,0,0,0,0,2,12263.368131550344,2209.2699817421435,9715.456467793894,2770.052936233559
0.9000000000000001,73,0,0,0,0,2,31367.534844493704,2231.7787121983856,18503.999810506226,1340.966127922359
0.9000000000000001,74,0,0,0,0,2,11832.785964229894,2447.589125620859,18300.627810162,4322.8685883053095
0.9000000000000001,75,0,0,0,0,2,21953.94591541939,8307.209003594226,24804.654515164322,2600.53044293289
0.9000000000000001,76,0,0,0,0,2,10219.05801743941,4255.370141890019,11096.595992142224,2259.134095725399
0.9000000000000001,77,0,0,0,0,2,29034.73952760217,16222.212688282114,12260.415462360937,6870.641219944644
0.9000000000000001,78,0,0,0,0,2,3968.2627673391926,11463.522768893501,14484.36943932687,2676.892318397228
0.9000000000000001,79,0,0,0,0,2,13984.015451665213,5249.221503744685,22501.13779503885,1143.8447810582982
0.9000000000000001,80,0,0,0,0,2,7428.6875716148015,2248.3223856392433,11623.646809372754,1533.4042597735283
0.9000000000000001,81,0,0,0,0,2,8630.005597743,1117.8583834052897,9838.752069695585,527.0515076292671
0.9000000000000001,82,0,0,0,0,2,16118.977211279882,2799.409500429256,18088.075785694782,2237.3412790576913
0.9000000000000001,83,0,0,0,0,2,17617.035142252942,15166.196480360688,11029.561956363897,10312.49963818475
0.9000000000000001,84,0,0,0,0,2,15028.170091075199,5335.759704111596,18951.384146311648,4193.476939143484
0.9000000000000001,85,0,0,0,0,2,20965.9253158655,21824.03697839574,14512.779886646249,2614.7479983852772
0.9000000000000001,86,0,0,0,0,2,11307.753568831531,5654.0629474929265,12042.325380086166,2188.74847513255
0.9000000000000001,87,0,0,0,0,2,35782.632703452786,6351.943568860495,11320.374494617286,2061.870995959862
0.9000000000000001,88,0,0,0,0,2,13161.754952565881,4358.273869474897,9361.337900941675,2619.500739431609
0.9000000000000001,89,0,0,0,0,2,22564.685077572387,2457.9996992713614,9507.50166816129,1719.6225823385118
0.9000000000000001,90,0,0,0,0,2,16896.09239882185,37103.722963373395,14932.23787470993,3307.4777897328413
0.9000000000000001,91,0,0,0,0,2,20202.116748396118,4380.544748758901,16910.0603880477,687.8596038536398
0.9000000000000001,92,0,0,0,0,2,11955.917207984528,1135.3904872459966,12398.754067182419,143.07355002947088
0.9000000000000001,93,0,0,0,0,2,24803.40376559395,5886.07831100699,19859.54032343938,2126.2454868773502
0.9000000000000001,94,0,0,0,0,2,92713.34419690739,7776.966599090021,25314.301671534075,1179.1110030115155
0.9000000000000001,95,0,0,0,0,2,59431.02709243557,4787.808176862696,15397.788089898157,4645.14512971357
0.9000000000000001,96,0,0,0,0,2,18437.37298812915,8413.730987094008,14642.338010851712,2379.041664373936
0.9000000000000001,97,0,0,0,0,2,3302.7944006838866,7093.97085025944,11126.927963888858,3756.6429257620994
0.9000000000000001,98,0,0,0,0,2,27142.63038032622,1121.6199281337756,12024.246081741181,619.3398129576201
0.9000000000000001,99,0,0,0,0,2,75284.00691694897,261.73902926881806,32434.450711087055,1665.912755856411
0.9000000000000001,100,0,0,0,0,2,25641.710529697306,1633.5291300168597,15313.949984687648,1280.8122541380803
0.9000000000000001,101,0,0,0,0,2,32122.539538095938,1338.0255321659906,14050.035593973307,799.9129698077882
0.9000000000000001,102,0,0,0,0,2,28265.769799448284,2549.085176268046,12926.814503977359,882.5405052921633
0.9000000000000001,103,0,0,0,0,2,9909.526032133037,6306.865073997462,11672.142911740735,2752.9006101996674
0.9000000000000001,104,0,0,0,0,2,27487.30196345943,4889.442665867759,12265.333797347315,3447.08250712892
0.9000000000000001,105,0,0,0,0,2,34179.01392406609,508.760707061012,21911.79643932775,438.2918419239013
0.9000000000000001,106,0,0,0,0,2,19033.72430231804,9857.803664483705,15663.226075198138,4341.677880900965
0.9000000000000001,107,0,0,0,0,2,15891.895957902225,4001.269608685031,42158.70248644601,1740.9312622106809
0.9000000000000001,108,0,0,0,0,2,8875.035072911744,4460.67190246222,14910.041212771592,1507.9027708003086
0.9000000000000001,109,0,0,0,0,2,37282.024345383026,3214.6247719341923,13383.78694197745,6450.309503232958
0.9000000000000001,110,0,0,0,0,2,108274.00638067977,635.739876983348,17779.905505480398,1969.461100871777
0.9000000000000001,111,0,0,0,0,2,7275.518246965553,12875.064625201676,12862.642871342236,2947.7989980495277
0.9000000000000001,112,0,0,0,0,2,20995.772266206655,3873.438232355594,19495.594026776234,1163.3520010909756
0.9000000000000001,113,0,0,0,0,2,10505.423095131713,52377.3591755647,12777.40989339909,4596.725006883465
0.9000000000000001,114,0,0,0,0,2,26900.812323890477,466.39922923154427,11846.652243926403,1321.0568170375
0.9000000000000001,115,0,0,0,0,2,18900.398626311697,17057.135065362316,17329.64117237829,177.15100672494702
0.9000000000000001,116,0,0,0,0,2,13797.614971514498,44450.06005812726,20051.45138687616,74.59142833137639
0.9000000000000001,117,0,0,0,0,2,3631.0752298128064,7039.1810297710945,11188.828265986995,4954.453674863229
0.9000000000000001,118,0,0,0,0,2,23640.172241663047,18079.874026824247,17618.24219256403,3281.4115302745713
0.9000000000000001,119,0,0,0,0,2,118993.41443551323,8570.908541689625,12341.815291922898,3908.9596413625623
0.9000000000000001,120,0,0,0,0,2,9062.233575804596,8958.354657546213,10865.184599475768,1230.0651994899497
0.9000000000000001,121,0,0,0,0,2,19329.14036242628,959.9876042405921,13357.774899639311,1178.0669671687783
0.9000000000000001,122,0,0,0,0,2,21195.676504094194,15311.414315622013,11803.276843125494,2813.828347049707
0.9000000000000001,123,0,0,0,0,2,13166.03903923961,1931.4826457393533,12843.766035044306,4705.929734027335
0.9000000000000001,124,0,0,0,0,2,8164.967961631071,2504.5804519344347,11570.673563904495,1610.02421881231
0.9000000000000001,125,0,0,0,0,2,11924.122964225282,22373.905308526824,10395.863323666521,1756.3348538898463
0.9000000000000001,126,0,0,0,0,2,35750.971027003776,2873.6005278802195,20194.943272285695,807.1960922865427
0.9000000000000001,127,0,0,0,0,2,38546.57144503834,23044.73599552446,10164.511179668858,2326.1556144151973
0.9000000000000001,128,0,0,0,0,2,11348.89315429013,1828.6897910397258,10867.8061008551,1351.6862493033464
0.9000000000000001,129,0,0,0,0,2,8130.28943123514,7715.817809312811,10652.918871464606,1886.8754391020038
0.9000000000000001,130,0,0,0,0,2,66986.41221837731,1654.7029972848327,15710.84327296193,5827.384857523141
0.9000000000000001,131,0,0,0,0,2,14180.317618597068,1798.0902829046138,11631.527057119847,284.78332632725255
0.9000000000000001,132,0,0,0,0,2,5285.844647124034,7056.443777084122,15770.484867606414,2801.5433330489395
0.9000000000000001,133,0,0,0,0,2,17074.414515339613,777.0689237478928,11082.726881226445,1670.2506033749787
0.9000000000000001,134,0,0,0,0,2,12385.701814858281,3978.905258000923,13516.955695423749,2219.883059731739
0.9000000000000001,135,0,0,0,0,2,34196.05448771534,635.8429387965043,24159.517512282746,509.79483134077236
0.9000000000000001,136,0,0,0,0,2,46833.31770611045,6327.755852900373,15411.15262780242,3715.6977325565545
0.9000000000000001,137,0,0,0,0,2,3098.0967492749405,2895.9102172747275,15030.173791390614,3440.7491991105007
0.9000000000000001,138,0,0,0,0,2,7615.350416892746,7153.545139434376,13296.944835430695,5414.665426359927
0.9000000000000001,139,0,0,0,0,2,18991.384759997884,3449.7506616292058,15454.958604106676,1436.6234938253401
0.9000000000000001,140,0,0,0,0,2,17268.636918857566,3483.8138987026095,15040.988342420238,1380.8625348239748
0.9000000000000001,141,0,0,0,0,2,42804.43882756051,16157.142715043596,23349.44899077742,986.2909474831024
0.9000000000000001,142,0,0,0,0,2,9060.481496632501,20991.876908090744,11498.236878694359,7852.048826687339
0.9000000000000001,143,0,0,0,0,2,16621.215606798167,6567.668441801152,13105.414661191877,1904.0183247277891
0.9000000000000001,144,0,0,0,0,2,50092.343982341816,10213.150593955197,12299.868848753047,5282.44716047554
0.9000000000000001,145,0,0,0,0,2,39876.727837061044,700.0788444172786,14966.419242396196,381.25210094485396
0.9000000000000001,146,0,0,0,0,2,93085.677252625,31307.39341343864,12318.323504381397,5591.3878553789655
0.9000000000000001,147,0,0,0,0,2,7618.363798571584,7977.768507082951,10944.92424561074,1202.60734011643
0.9000000000000001,148,0,0,0,0,2,89907.8510941746,9243.867820060708,54574.49085367075,4356.5911084261015
0.9000000000000001,149,0,0,0,0,2,17452.949355731624,12511.47784608327,14732.94400462348,1749.0244966238115
0.9000000000000001,150,0,0,0,0,2,14541.642626893308,12140.859034074227,16017.807185727408,1281.4285980470195
0.9000000000000001,151,0,0,0,0,2,19425.408450429197,1850.0873206418305,14484.34878070908,2493.5117348676804
0.9000000000000001,152,0,0,0,0,2,4714.892059938059,11664.676013704831,11930.447859366734,3974.7249122278095
0.9000000000000001,153,0,0,0,0,2,42042.31323103917,3119.103822154895,25100.06368957465,1503.2386812667928
0.9000000000000001,154,0,0,0,0,2,8607.843065876565,4430.436065454987,17474.766764697823,378.2777725111023
0.9000000000000001,155,0,0,0,0,2,90060.231490184,813.8312135568414,16638.038653644064,1035.4837826999642
0.9000000000000001,156,0,0,0,0,2,33797.54859677206,2967.1698423271787,13400.601750721502,1013.5574068174133
0.9000000000000001,157,0,0,0,0,2,9311.72366625124,74559.33523832663,12345.665420794243,4319.768974473194
0.9000000000000001,158,0,0,0,0,2,21111.396163501748,28487.74766997661,12272.82200649817,9081.34870355298
0.9000000000000001,159,0,0,0,0,2,9846.203499723188,2480.270404857516,15022.2838340942,2043.6644933686657
0.9000000000000001,160,0,0,0,0,2,5884.137042620001,6008.069396843391,13450.980083113856,4872.972994600036
0.9000000000000001,161,0,0,0,0,2,5857.239632611329,6296.2854913711035,12098.782768583576,3795.7152776091843
0.9000000000000001,162,0,0,0,0,2,10906.799939147755,6491.1312251502895,11714.705335524503,3532.223453952807
0.9000000000000001,163,0,0,0,0,2,17859.04043111242,28954.451183136098,12309.094811459645,1516.8376656149717
0.9000000000000001,164,0,0,0,0,2,23095.65127919337,9206.187305371634,12305.823629779346,509.2596503001041
0.9000000000000001,165,0,0,0,0,2,11804.869013486292,2836.0720889266872,15144.953425501895,1554.8134651522919
0.9000000000000001,166,0,0,0,0,2,29854.05945909417,6415.2987000786925,19451.789947532212,2476.3596633447246
0.9000000000000001,167,0,0,0,0,2,17474.02492376241,4568.907238151078,14999.456323890203,1076.9490290935764
0.9000000000000001,168,0,0,0,0,2,11414.172087060164,5364.873304617469,18169.27296658214,2596.284814230209
0.9000000000000001,169,0,0,0,0,2,23502.863330832304,9169.43425376835,13268.78242247415,614.9999400261879
0.9000000000000001,170,0,0,0,0,2,33534.65467206308,5229.577499141338,17123.058284582337,449.1113471916806
0.9000000000000001,171,0,0,0,0,2,12278.637558920838,6702.666364119799,16327.343406953589,2144.6274724829273
0.9000000000000001,172,0,0,0,0,2,29833.09588011351,48226.36010319959,12951.95003074016,17547.5475597525
0.9000000000000001,173,0,0,0,0,2,12482.249743642893,3382.7263086338126,12130.165494262175,2962.0318889047735
0.9000000000000001,174,0,0,0,0,2,7930.156020474311,2089.1678196849875,10728.159318685728,114.71505650479753
0.9000000000000001,175,0,0,0,0,2,11855.531063362527,1090.4509865758653,17380.92696592604,440.279336117546
0.9000000000000001,176,0,0,0,0,2,8894.941017273959,20305.51386006714,7071.168229911808,3698.134688661472
0.9000000000000001,177,0,0,0,0,2,16445.49236721224,12199.847512172719,14670.361215822664,1891.2692764816684
0.9000000000000001,178,0,0,0,0,2,32239.508888875927,8095.788783761515,10815.811567669736,2688.1394911089824
0.9000000000000001,179,0,0,0,0,2,17088.95456319027,1784.8181049455807,10382.53361317655,3230.8940956783763
0.9000000000000001,180,0,0,0,0,2,18177.332658776475,2171.8721141980996,12301.843442290437,1609.102525410825
0.9000000000000001,181,0,0,0,0,2,3996.112899940583,6864.495974760109,10270.726415892077,2552.8358739206333
0.9000000000000001,182,0,0,0,0,2,18515.108444413898,3459.696649528016,18298.764658609936,2039.435445813661
0.9000000000000001,183,0,0,0,0,2,15366.834228798294,5324.898892238405,13448.896225702545,2451.564539787852
0.9000000000000001,184,0,0,0,0,2,5677.634507747468,8928.128499260103,12084.537516241855,1613.7604282398331
0.9000000000000001,185,0,0,0,0,2,18505.011690753392,4151.76753810523,11302.010429552882,1122.0397305667439
0.9000000000000001,186,0,0,0,0,2,12471.557620974978,1910.2436480132783,9669.983708881995,637.0917514560488
0.9000000000000001,187,0,0,0,0,2,2921.2616384923635,3217.3038644538437,11507.521661936556,3140.4530439561777
0.9000000000000001,188,0,0,0,0,2,23053.346878001426,3070.607888891867,21647.075826125438,519.1908660990077
0.9000000000000001,189,0,0,0,0,2,35052.968459918106,10382.486175398044,14175.963072284198,2933.5140809530003
0.9000000000000001,190,0,0,0,0,2,11899.595599060323,1978.8657459571905,19463.83768889294,1057.4575527585598
0.9000000000000001,191,0,0,0,0,2,73065.48389161623,3188.4028394076163,37114.46860968134,3651.070594935708
0.9000000000000001,192,0,0,0,0,2,7480.826249548233,1662.4855327534656,12673.848455005542,366.45774175753036
0.9000000000000001,193,0,0,0,0,2,15370.197885751153,20634.28057450655,13670.764249873479,3660.582012043429
0.9000000000000001,194,0,0,0,0,2,20696.830489812484,459.8004513445469,22130.62802830727,262.34056553432606
0.9000000000000001,195,0,0,0,0,2,10132.990695825089,13606.590097950626,12209.911603981427,1104.814104622881
0.9000000000000001,196,0,0,0,0,2,139914.16649289476,256.68458336798176,12323.396229391185,514.778505566368
0.9000000000000001,197,0,0,0,0,2,5523.266681371722,10548.623909378448,11180.696596508038,4918.443103498277
0.9000000000000001,198,0,0,0,0,2,16989.633242809756,1040.5218387617158,10742.028679282907,3962.943449930467
0.9000000000000001,199,0,0,0,0,2,30595.967998626333,5926.173560235423,16624.951661261442,2928.7520860160353
0.9000000000000001,200,0,0,0,0,2,7929.018225186712,8782.098057926125,15244.389496332824,1317.8046890515764
0.9000000000000001,201,0,0,0,0,2,36033.78142939356,4872.124846569495,26048.078654819044,2532.1107183002614
0.9000000000000001,202,0,0,0,0,2,15155.382641362921,3771.0909397681444,10293.494104321211,1437.06070056536
